PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34082094","Near-infrared light-controllable MXene hydrogel for tunable on-demand release of therapeutic proteins","Wang S, Zhang Z, Wei S, He F, Li Z, Wang HH, Huang Y, Nie Z.","Acta Biomater. 2021 Aug;130:138-148. doi: 10.1016/j.actbio.2021.05.027. Epub 2021 May 31.","Wang S","Acta Biomater","2021","2021/06/03","","","10.1016/j.actbio.2021.05.027"
"32369445","Impaired angiogenesis and extracellular matrix metabolism in autosomal-dominant hyper-IgE syndrome","Dmitrieva NI, Walts AD, Nguyen DP, Grubb A, Zhang X, Wang X, Ping X, Jin H, Yu Z, Yu ZX, Yang D, Schwartzbeck R, Dalgard CL, Kozel BA, Levin MD, Knutsen RH, Liu D, Milner JD, López DB, O'Connell MP, Lee CR, Myles IA, Hsu AP, Freeman AF, Holland SM, Chen G, Boehm M.","J Clin Invest. 2020 Aug 3;130(8):4167-4181. doi: 10.1172/JCI135490.","Dmitrieva NI","J Clin Invest","2020","2020/05/06","PMC7410079","","10.1172/JCI135490"
"31175668","TGF-β1-induced connexin43 promotes scar formation via the Erk/MMP-1/collagen III pathway","Li X, Guo L, Yang X, Wang J, Hou Y, Zhu S, Du J, Feng J, Xie Y, Zhuang L, He X, Liu Y.","J Oral Rehabil. 2020 Nov;47 Suppl 1:99-106. doi: 10.1111/joor.12829. Epub 2019 Oct 31.","Li X","J Oral Rehabil","2020","2019/06/09","","","10.1111/joor.12829"
"31155868","[Moxibustion promoted transformation of inflammatory phase to facilitate wound healing in rats with full-thickness cutaneous wounds]","Kan Y, Zhang XN, Yu QQ, He W, Wang XY, Wan HY, Su YS, Jing XH.","Zhen Ci Yan Jiu. 2019 May 25;44(5):352-7. doi: 10.13702/j.1000-0607.190121.","Kan Y","Zhen Ci Yan Jiu","2019","2019/06/04","","","10.13702/j.1000-0607.190121"
"30464171","Hedgehog stimulates hair follicle neogenesis by creating inductive dermis during murine skin wound healing","Lim CH, Sun Q, Ratti K, Lee SH, Zheng Y, Takeo M, Lee W, Rabbani P, Plikus MV, Cain JE, Wang DH, Watkins DN, Millar S, Taketo MM, Myung P, Cotsarelis G, Ito M.","Nat Commun. 2018 Nov 21;9(1):4903. doi: 10.1038/s41467-018-07142-9.","Lim CH","Nat Commun","2018","2018/11/23","PMC6249328","","10.1038/s41467-018-07142-9"
"36310464","[Effectiveness analysis of modified tibial transverse bone transport technique combined with vancomycin calcium phosphate bone cement local filling and covering in treatment of diabetic foot]","Xiong F, Li W, Zhang T, Yao C, Zhou L, Gao X, Guan J.","Zhongguo Xiu Fu Chong Jian Wai Ke Za Zhi. 2022 Oct 15;36(10):1261-1265. doi: 10.7507/1002-1892.202204090.","Xiong F","Zhongguo Xiu Fu Chong Jian Wai Ke Za Zhi","2022","2022/10/31","PMC9626277","","10.7507/1002-1892.202204090"
"34503490","Donut-like MOFs of copper/nicotinic acid and composite hydrogels with superior bioactivity for rh-bFGF delivering and skin wound healing","Wang TL, Zhou ZF, Liu JF, Hou XD, Zhou Z, Dai YL, Hou ZY, Chen F, Zheng LP.","J Nanobiotechnology. 2021 Sep 9;19(1):275. doi: 10.1186/s12951-021-01014-z.","Wang TL","J Nanobiotechnology","2021","2021/09/10","PMC8427876","","10.1186/s12951-021-01014-z"
"34351912","A ubiquitin-like protein encoded by the ""noncoding"" RNA TINCR promotes keratinocyte proliferation and wound healing","Nita A, Matsumoto A, Tang R, Shiraishi C, Ichihara K, Saito D, Suyama M, Yasuda T, Tsuji G, Furue M, Katayama B, Ozawa T, Murata T, Dainichi T, Kabashima K, Hatano A, Matsumoto M, Nakayama KI.","PLoS Genet. 2021 Aug 5;17(8):e1009686. doi: 10.1371/journal.pgen.1009686. eCollection 2021 Aug.","Nita A","PLoS Genet","2021","2021/08/05","PMC8341662","","10.1371/journal.pgen.1009686"
"31319155","Critical role of the endogenous renin-angiotensin system in maintaining self-renewal and regeneration potential of epidermal stem cells","Liao X, Xiao J, Li SH, Xiao LL, Cheng B, Fu XB, Cui T, Liu HW.","Biochim Biophys Acta Mol Basis Dis. 2019 Oct 1;1865(10):2647-2656. doi: 10.1016/j.bbadis.2019.07.006. Epub 2019 Jul 16.","Liao X","Biochim Biophys Acta Mol Basis Dis","2019","2019/07/19","","","10.1016/j.bbadis.2019.07.006"
"26101181","Amniotic fluid stem cells provide considerable advantages in epidermal regeneration: B7H4 creates a moderate inflammation microenvironment to promote wound repair","Sun Q, Li F, Li H, Chen RH, Gu YZ, Chen Y, Liang HS, You XR, Ding SS, Gao L, Wang YL, Qin MD, Zhang XG.","Sci Rep. 2015 Jun 23;5:11560. doi: 10.1038/srep11560.","Sun Q","Sci Rep","2015","2015/06/24","PMC4477371","","10.1038/srep11560"
"24551028","Wound healing activity and mechanisms of action of an antibacterial protein from the venom of the eastern diamondback rattlesnake (Crotalus adamanteus)","Samy RP, Kandasamy M, Gopalakrishnakone P, Stiles BG, Rowan EG, Becker D, Shanmugam MK, Sethi G, Chow VT.","PLoS One. 2014 Feb 14;9(2):e80199. doi: 10.1371/journal.pone.0080199. eCollection 2014.","Samy RP","PLoS One","2014","2014/02/20","PMC3925076","","10.1371/journal.pone.0080199"
"18401426","Proteolytic activation of matrix metalloproteinase-9 in skin wound healing is inhibited by alpha-1-antichymotrypsin","Han YP, Yan C, Garner WL.","J Invest Dermatol. 2008 Sep;128(9):2334-42. doi: 10.1038/jid.2008.77. Epub 2008 Apr 10.","Han YP","J Invest Dermatol","2008","2008/04/11","PMC2562940","NIHMS46526","10.1038/jid.2008.77"
"18332123","Transforming growth factor alpha (TGFalpha)-stimulated secretion of HSP90alpha: using the receptor LRP-1/CD91 to promote human skin cell migration against a TGFbeta-rich environment during wound healing","Cheng CF, Fan J, Fedesco M, Guan S, Li Y, Bandyopadhyay B, Bright AM, Yerushalmi D, Liang M, Chen M, Han YP, Woodley DT, Li W.","Mol Cell Biol. 2008 May;28(10):3344-58. doi: 10.1128/MCB.01287-07. Epub 2008 Mar 10.","Cheng CF","Mol Cell Biol","2008","2008/03/12","PMC2423165","","10.1128/MCB.01287-07"
"38027999","Potential roles of circulating microRNAs in the healing of type 1 diabetic wounds treated with green tea extract: molecular and biochemical study","Al-Rawaf HA, Gabr SA, Alghadir AH.","Heliyon. 2023 Nov 3;9(11):e22020. doi: 10.1016/j.heliyon.2023.e22020. eCollection 2023 Nov.","Al-Rawaf HA","Heliyon","2023","2023/11/29","PMC10665742","","10.1016/j.heliyon.2023.e22020"
"37686133","Comparative Study of the Efficacy of EHO-85, a Hydrogel Containing Olive Tree (Olea europaea) Leaf Extract, in Skin Wound Healing","Torrecillas-Baena B, Camacho-Cardenosa M, Carmona-Luque MD, Dorado G, Berenguer-Pérez M, Quesada-Gómez JM, Gálvez-Moreno MÁ, Casado-Díaz A.","Int J Mol Sci. 2023 Aug 28;24(17):13328. doi: 10.3390/ijms241713328.","Torrecillas-Baena B","Int J Mol Sci","2023","2023/09/09","PMC10487427","","10.3390/ijms241713328"
"33798492","Bacteria induce skin regeneration via IL-1β signaling","Wang G, Sweren E, Liu H, Wier E, Alphonse MP, Chen R, Islam N, Li A, Xue Y, Chen J, Park S, Chen Y, Lee S, Wang Y, Wang S, Archer NK, Andrews W, Kane MA, Dare E, Reddy SK, Hu Z, Grice EA, Miller LS, Garza LA.","Cell Host Microbe. 2021 May 12;29(5):777-791.e6. doi: 10.1016/j.chom.2021.03.003. Epub 2021 Apr 1.","Wang G","Cell Host Microbe","2021","2021/04/02","PMC8122070","NIHMS1683473","10.1016/j.chom.2021.03.003"
"32948647","Effects of Topical Application of CHF6467, a Mutated Form of Human Nerve Growth Factor, on Skin Wound Healing in Diabetic Mice","Giuliani A, Lorenzini L, Baldassarro VA, Pannella M, Cescatti M, Fernandez M, Alastra G, Flagelli A, Villetti G, Imbimbo BP, Giardino L, Calzà L.","J Pharmacol Exp Ther. 2020 Nov;375(2):317-331. doi: 10.1124/jpet.120.000110. Epub 2020 Sep 18.","Giuliani A","J Pharmacol Exp Ther","2020","2020/09/19","","","10.1124/jpet.120.000110"
"31882472","Deletion of Peroxiredoxin II Inhibits the Growth of Mouse Primary Mesenchymal Stem Cells Through Induction of the G(0)/G(1) Cell-cycle Arrest and Activation of AKT/GSK3β/β-Catenin Signaling","Han YH, Jin MH, Jin YH, Yu NN, Liu J, Zhang YQ, Cui YD, Wang AG, Lee DS, Kim SU, Kim JS, Kwon T, Sun HN.","In Vivo. 2020 Jan-Feb;34(1):133-141. doi: 10.21873/invivo.11754.","Han YH","In Vivo","2020","2019/12/29","PMC6984073","","10.21873/invivo.11754"
"29534073","Deficiency of liver-derived insulin-like growth factor-I (IGF-I) does not interfere with the skin wound healing rate","Botusan IR, Zheng X, Narayanan S, Grünler J, Sunkari VG, Calissendorff FS, Ansurudeen I, Illies C, Svensson J, Jansson JO, Ohlsson C, Brismar K, Catrina SB.","PLoS One. 2018 Mar 13;13(3):e0193084. doi: 10.1371/journal.pone.0193084. eCollection 2018.","Botusan IR","PLoS One","2018","2018/03/14","PMC5849293","","10.1371/journal.pone.0193084"
"28282557","The effect of combined photobiomodulation and metformin on open skin wound healing in a non-genetic model of type II diabetes","Asghari M, Kanonisabet A, Safakhah M, Azimzadeh Z, Mostafavinia A, Taheri S, Amini A, Ghorishi SK, JalaliFiroozkohi R, Bayat S, Bayat M.","J Photochem Photobiol B. 2017 Apr;169:63-69. doi: 10.1016/j.jphotobiol.2017.03.002. Epub 2017 Mar 6.","Asghari M","J Photochem Photobiol B","2017","2017/03/11","","","10.1016/j.jphotobiol.2017.03.002"
"26645735","Intradermal injection of human adipose-derived stem cells accelerates skin wound healing in nude mice","Rodriguez J, Boucher F, Lequeux C, Josset-Lamaugarny A, Rouyer O, Ardisson O, Rutschi H, Sigaudo-Roussel D, Damour O, Mojallal A.","Stem Cell Res Ther. 2015 Dec 8;6:241. doi: 10.1186/s13287-015-0238-3.","Rodriguez J","Stem Cell Res Ther","2015","2015/12/10","PMC4672563","","10.1186/s13287-015-0238-3"
"24750965","[Arthroscopic stabilisation of acute acromioclavicular dislocation using the TighRope device]","Bajnar L, Bartoš R, Sedivý P.","Acta Chir Orthop Traumatol Cech. 2013;80(6):386-90.","Bajnar L","Acta Chir Orthop Traumatol Cech","2013","2014/04/23","","",""
"37953287","Synergistic effect of chitosan-alginate composite hydrogel enriched with ascorbic acid and alpha-tocopherol under hypoxic conditions on the behavior of mesenchymal stem cells for wound healing","Ghahremani-Nasab M, Akbari-Gharalari N, Rahmani Del Bakhshayesh A, Ghotaslou A, Ebrahimi-Kalan A, Mahdipour M, Mehdipour A.","Stem Cell Res Ther. 2023 Nov 13;14(1):326. doi: 10.1186/s13287-023-03567-2.","Ghahremani-Nasab M","Stem Cell Res Ther","2023","2023/11/12","PMC10642036","","10.1186/s13287-023-03567-2"
"35488146","HIF1A promotes miR-210/miR-424 transcription to modulate the angiogenesis in HUVECs and HDMECs via sFLT1 under hypoxic stress","Zhao H, Wang X, Fang B.","Mol Cell Biochem. 2022 Aug;477(8):2107-2119. doi: 10.1007/s11010-022-04428-x. Epub 2022 Apr 29.","Zhao H","Mol Cell Biochem","2022","2022/04/29","","","10.1007/s11010-022-04428-x"
"33689799","Evaluation of the wound healing potential of Sophora alopecuroides in SD rat's skin","Sun X, Yang Y, Liu T, Huang H, Kuang Y, Chen L.","J Ethnopharmacol. 2021 Jun 12;273:113998. doi: 10.1016/j.jep.2021.113998. Epub 2021 Mar 6.","Sun X","J Ethnopharmacol","2021","2021/03/10","","","10.1016/j.jep.2021.113998"
"33546749","Melatonin activates ABCA1 via the BiP/NRF1 pathway to suppress high-cholesterol-induced apoptosis of mesenchymal stem cells","Kim JS, Jung YH, Lee HJ, Chae CW, Choi GE, Lim JR, Kim SY, Lee JE, Han HJ.","Stem Cell Res Ther. 2021 Feb 5;12(1):114. doi: 10.1186/s13287-021-02181-4.","Kim JS","Stem Cell Res Ther","2021","2021/02/06","PMC7866631","","10.1186/s13287-021-02181-4"
"33249152","Green fabrication of seedbed-like Flammulina velutipes polysaccharides-derived scaffolds accelerating full-thickness skin wound healing accompanied by hair follicle regeneration","Chen F, Zhang Q, Wu P, Zhao Y, Suo X, Xiao A, Ke M, He X, Tong Z, Chen Y.","Int J Biol Macromol. 2021 Jan 15;167:117-129. doi: 10.1016/j.ijbiomac.2020.11.154. Epub 2020 Nov 26.","Chen F","Int J Biol Macromol","2021","2020/11/29","","","10.1016/j.ijbiomac.2020.11.154"
"30063438","Pore-forming toxin-like protein complex expressed by frog promotes tissue repair","Gao ZH, Deng CJ, Xie YY, Guo XL, Wang QQ, Liu LZ, Lee WH, Li SA, Zhang Y.","FASEB J. 2019 Jan;33(1):782-795. doi: 10.1096/fj.201800087R. Epub 2018 Jul 31.","Gao ZH","FASEB J","2019","2018/08/01","","","10.1096/fj.201800087R"
"30004319","Effects of Photobiomodulation on Degranulation and Number of Mast Cells and Wound Strength in Skin Wound Healing of Streptozotocin-Induced Diabetic Rats","Bagheri M, Amini A, Abdollahifar MA, Ghoreishi SK, Piryaei A, Pouriran R, Chien S, Dadras S, Rezaei F, Bayat M.","Photomed Laser Surg. 2018 Aug;36(8):415-423. doi: 10.1089/pho.2018.4453. Epub 2018 Jul 6.","Bagheri M","Photomed Laser Surg","2018","2018/07/14","","","10.1089/pho.2018.4453"
"24821912","12-Hydroxyheptadecatrienoic acid promotes epidermal wound healing by accelerating keratinocyte migration via the BLT2 receptor","Liu M, Saeki K, Matsunobu T, Okuno T, Koga T, Sugimoto Y, Yokoyama C, Nakamizo S, Kabashima K, Narumiya S, Shimizu T, Yokomizo T.","J Exp Med. 2014 Jun 2;211(6):1063-78. doi: 10.1084/jem.20132063. Epub 2014 May 12.","Liu M","J Exp Med","2014","2014/05/14","PMC4042643","","10.1084/jem.20132063"
"22902232","The CD100 receptor interacts with its plexin B2 ligand to regulate epidermal γδ T cell function","Witherden DA, Watanabe M, Garijo O, Rieder SE, Sarkisyan G, Cronin SJ, Verdino P, Wilson IA, Kumanogoh A, Kikutani H, Teyton L, Fischer WH, Havran WL.","Immunity. 2012 Aug 24;37(2):314-25. doi: 10.1016/j.immuni.2012.05.026. Epub 2012 Aug 16.","Witherden DA","Immunity","2012","2012/08/21","PMC3430606","NIHMS400054","10.1016/j.immuni.2012.05.026"
"16522324","Angiotensin II regulates phosphoinositide 3 kinase/Akt cascade via a negative crosstalk between AT1 and AT2 receptors in skin fibroblasts of human hypertrophic scars","Liu HW, Cheng B, Yu WL, Sun RX, Zeng D, Wang J, Liao YX, Fu XB.","Life Sci. 2006 Jun 27;79(5):475-83. doi: 10.1016/j.lfs.2006.01.031. Epub 2006 Mar 7.","Liu HW","Life Sci","2006","2006/03/09","","","10.1016/j.lfs.2006.01.031"
"15541073","Increase of laminin 5 synthesis in human keratinocytes by acute wound fluid, inflammatory cytokines and growth factors, and lysophospholipids","Amano S, Akutsu N, Ogura Y, Nishiyama T.","Br J Dermatol. 2004 Nov;151(5):961-70. doi: 10.1111/j.1365-2133.2004.06175.x.","Amano S","Br J Dermatol","2004","2004/11/16","","","10.1111/j.1365-2133.2004.06175.x"
"37189621","Acellular Biomaterials Associated with Autologous Bone Marrow-Derived Mononuclear Stem Cells Improve Wound Healing through Paracrine Effects","de Souza IC, Takejima AL, Simeoni RB, Gamba LK, Ribeiro VST, Foltz KM, de Noronha L, de Almeida MB, Neto JRF, de Carvalho KAT, da Silveira PCL, Pinho RA, Francisco JC, Guarita-Souza LC.","Biomedicines. 2023 Mar 24;11(4):1003. doi: 10.3390/biomedicines11041003.","de Souza IC","Biomedicines","2023","2023/05/16","PMC10136340","","10.3390/biomedicines11041003"
"36944378","Chitosan/silk fibroin/nitrogen-doped carbon quantum dot/α-tricalcium phosphate nanocomposite electrospinned as a scaffold for wound healing application: In vitro and in vivo studies","Dehghani N, Haghiralsadat F, Yazdian F, Sadeghian-Nodoushan F, Ghasemi N, Mazaheri F, Pourmadadi M, Naghib SM.","Int J Biol Macromol. 2023 May 31;238:124078. doi: 10.1016/j.ijbiomac.2023.124078. Epub 2023 Mar 20.","Dehghani N","Int J Biol Macromol","2023","2023/03/21","","","10.1016/j.ijbiomac.2023.124078"
"35142393","Exercise improves angiogenic function of circulating exosomes in type 2 diabetes: Role of exosomal SOD3","Abdelsaid K, Sudhahar V, Harris RA, Das A, Youn SW, Liu Y, McMenamin M, Hou Y, Fulton D, Hamrick MW, Tang Y, Fukai T, Ushio-Fukai M.","FASEB J. 2022 Mar;36(3):e22177. doi: 10.1096/fj.202101323R.","Abdelsaid K","FASEB J","2022","2022/02/10","PMC8880294","NIHMS1772145","10.1096/fj.202101323R"
"34600530","Hollow polydopamine nanoparticles loading with peptide RL-QN15: a new pro-regenerative therapeutic agent for skin wounds","Sun H, Wang Y, He T, He D, Hu Y, Fu Z, Wang Y, Sun D, Wang J, Liu Y, Shu L, He L, Deng Z, Yang X.","J Nanobiotechnology. 2021 Oct 2;19(1):304. doi: 10.1186/s12951-021-01049-2.","Sun H","J Nanobiotechnology","2021","2021/10/03","PMC8487533","","10.1186/s12951-021-01049-2"
"34344478","Exosomes derived from human umbilical cord blood mesenchymal stem cells stimulate regenerative wound healing via transforming growth factor-β receptor inhibition","Zhang Y, Pan Y, Liu Y, Li X, Tang L, Duan M, Li J, Zhang G.","Stem Cell Res Ther. 2021 Aug 3;12(1):434. doi: 10.1186/s13287-021-02517-0.","Zhang Y","Stem Cell Res Ther","2021","2021/08/04","PMC8336384","","10.1186/s13287-021-02517-0"
"33914884","PEG-G-CSF and L-Citrulline Combination Therapy for Mitigating Skin Wound Combined Radiation Injury in a Mouse Model","Wang L, Zhai M, Lin B, Cui W, Hull L, Li X, Anderson MN, Smith JT, Umali MV, Jiang S, Kiang JG, Xiao M.","Radiat Res. 2021 Jul 1;196(1):113-127. doi: 10.1667/RADE-20-00151.1.","Wang L","Radiat Res","2021","2021/04/29","PMC8344563","NIHMS1723771","10.1667/RADE-20-00151.1"
"32938565","Vitamin D3 analogue facilitates epithelial wound healing through promoting epithelial-mesenchymal transition via the Hippo pathway","Wang D, Lin L, Lei K, Zeng J, Luo J, Yin Y, Li Y, Zhang L, Nie X, Zuo D, Sun L.","J Dermatol Sci. 2020 Nov;100(2):120-128. doi: 10.1016/j.jdermsci.2020.08.015. Epub 2020 Sep 7.","Wang D","J Dermatol Sci","2020","2020/09/17","","","10.1016/j.jdermsci.2020.08.015"
"29535009","Sulfated zwitterionic poly(sulfobetaine methacrylate) hydrogels promote complete skin regeneration","Wu J, Xiao Z, Chen A, He H, He C, Shuai X, Li X, Chen S, Zhang Y, Ren B, Zheng J, Xiao J.","Acta Biomater. 2018 Apr 15;71:293-305. doi: 10.1016/j.actbio.2018.02.034. Epub 2018 Mar 11.","Wu J","Acta Biomater","2018","2018/03/15","","","10.1016/j.actbio.2018.02.034"
"19317641","Connexin43 carboxyl-terminal peptides reduce scar progenitor and promote regenerative healing following skin wounding","Ghatnekar GS, O'Quinn MP, Jourdan LJ, Gurjarpadhye AA, Draughn RL, Gourdie RG.","Regen Med. 2009 Mar;4(2):205-23. doi: 10.2217/17460751.4.2.205.","Ghatnekar GS","Regen Med","2009","2009/03/26","PMC2720252","NIHMS119267","10.2217/17460751.4.2.205"
"36674818","Zinc- and Copper-Doped Mesoporous Borate Bioactive Glasses: Promising Additives for Potential Use in Skin Wound Healing Applications","Kermani F, Nazarnezhad S, Mollaei Z, Mollazadeh S, Ebrahimzadeh-Bideskan A, Askari VR, Oskuee RK, Moradi A, Hosseini SA, Azari Z, Baino F, Kargozar S.","Int J Mol Sci. 2023 Jan 9;24(2):1304. doi: 10.3390/ijms24021304.","Kermani F","Int J Mol Sci","2023","2023/01/21","PMC9861609","","10.3390/ijms24021304"
"36454035","Urine-derived exosomes from individuals with IPF carry pro-fibrotic cargo","Elliot S, Catanuto P, Pereira-Simon S, Xia X, Shahzeidi S, Roberts E, Ludlow J, Hamdan S, Daunert S, Parra J, Stone R, Pastar I, Tomic-Canic M, Glassberg MK.","Elife. 2022 Dec 1;11:e79543. doi: 10.7554/eLife.79543.","Elliot S","Elife","2022","2022/12/01","PMC9714968","","10.7554/eLife.79543"
"36275755","IL-17 and IL-22 are pivotal cytokines to delay wound healing of S. aureus and P. aeruginosa infected skin","Lecron JC, Charreau S, Jégou JF, Salhi N, Petit-Paris I, Guignouard E, Burucoa C, Favot-Laforge L, Bodet C, Barra A, Huguier V, Mcheik J, Dumoutier L, Garnier J, Bernard FX, Ryffel B, Morel F.","Front Immunol. 2022 Oct 7;13:984016. doi: 10.3389/fimmu.2022.984016. eCollection 2022.","Lecron JC","Front Immunol","2022","2022/10/24","PMC9585169","","10.3389/fimmu.2022.984016"
